_inventory,_substance,_other_names,_use,_cas,CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
indirect_additives,"CRESOL, O-, ALKYLATED","2-METHYLPHENOL, ALKYLATED",,977043-13-2,977043-13-2,"CRESOL, O-, ALKYLATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2-METHYLPHENOL, ALKYLATED","CRESOL, O-, ALKYLATED",,,,,,,,,,,,,,,,,,
indirect_additives,"CRESOL, BUTYLATED","CRESOL, BUTYLATED",,977096-06-2,977096-06-2,"CRESOL, BUTYLATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRESOL, BUTYLATED",,,,,,,,,,,,,,,,,,,
indirect_additives,"CRESOL, M-, BUTYLATED","3-METHYLPHENOL, BUTYLATED",,977043-17-6,977043-17-6,"CRESOL, M-, BUTYLATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3-METHYLPHENOL, BUTYLATED","CRESOL, M-, BUTYLATED",,,,,,,,,,,,,,,,,,
indirect_additives,"CRESOL, P-, BUTYLATED","4-METHYLPHENOL, BUTYLATED",,977043-18-7,977043-18-7,"CRESOL, P-, BUTYLATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-METHYLPHENOL, BUTYLATED","CRESOL, P-, BUTYLATED",,,,,,,,,,,,,,,,,,
indirect_additives,M-CRESOL,3-METHYLPHENOL,,108-39-4,108-39-4,M-CRESOL,,,,,,,175.300,177.2410,,,,,,,,,,,,,,,,,,,,,,3-METHYLPHENOL,"METHYLPHENOL, M-",1-HYDROXY-3-METHYLBENZENE,3-HYDROXYTOLUENE,"CRESYLIC ACID, M-","PHENOL, 3-METHYL-",M-CRESOL,3-CRESOL,"TOLUOL, M-","HYDROXYTOLUENE, M-",1-METHYL-3-HYDROXYBENZENE,METACRESOL,"oxytoluene, m-",,,,,,,
indirect_additives,O-CRESOL,2-METHYLPHENOL,,95-48-7,95-48-7,O-CRESOL,,,,,,,175.300,177.2410,,,,,,,,,,,,,,,,,,,,,,2-METHYLPHENOL,"METHYLPHENOL, O-",1-HYDROXY-2-METHYLBENZENE,2-HYDROXYTOLUENE,"HYDROXYTOLUENE, O-",2-HYDROXY-1-METHYLBENZENE,"CRESYLIC ACID, O-","PHENOL, 2-METHYL-",O-CRESOL,2-CRESOL,"METHYLPHENYLOL, O-","TOLUOL, O-","Oxytoluene, o-",,,,,,,
indirect_additives,P-CRESOL,4-METHYLPHENOL,,106-44-5,106-44-5,P-CRESOL,,,,,,,172.515,175.300,177.2410,,,,,,,,,,,,,,,,,,,,,4-METHYLPHENOL,"METHYLPHENOL, P-",1-HYDROXY-4-METHYLBENZENE,"HYDROXYTOLUENE, P-",4-CRESOL,P-CRESOL,1-METHYL-4-HYDROXYBENZENE,"CRESYLIC ACID, P-","PHENOL, 4-METHYL-",4-HYDROXYTOLUENE,"TOLUOL, P-","TOLYL ALCOHOL, P-",,,,,,,,
indirect_additives,"CRESOL, STYRENATED","CRESOL, STYRENATED",,977096-08-4,977096-08-4,"CRESOL, STYRENATED",,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,"CRESOL, STYRENATED",,,,,,,,,,,,,,,,,,,
indirect_additives,"CRESOL, P-, STYRENATED","4-METHYLPHENOL, STYRENATED",,977114-35-4,977114-35-4,"CRESOL, P-, STYRENATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-METHYLPHENOL, STYRENATED","CRESOL, P-, STYRENATED",,,,,,,,,,,,,,,,,,
indirect_additives,CRESYL DIPHENYL PHOSPHATE,CRESYL DIPHENYL PHOSPHATE,,26444-49-5,26444-49-5,CRESYL DIPHENYL PHOSPHATE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,CRESYL DIPHENYL PHOSPHATE,DIPHENYL METHYLPHENYL PHOSPHATE,DIPHENYL TOLYL PHOSPHATE,METHYLPHENYL DIPHENYL PHOSPHATE,"PHOSPHORIC ACID, METHYLPHENYL DIPHENYL ESTER","PHOSPHORIC ACID, DIPHENYL TOLYL ESTER",PHENYL TOLYL PHOSPHATE ((PHO)2(C7H7)PO),PHENYL TOLYL PHOSPHATE ((PHO)2(C7H7O)PO),,,,,,,,,,,,
indirect_additives,CROCIDOLITE,CROCIDOLITE,,12001-28-4,12001-28-4,CROCIDOLITE,,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,CROCIDOLITE,,,,,,,,,,,,,,,,,,,
indirect_additives,CUMENE HYDROPEROXIDE,CUMENE HYDROPEROXIDE,,80-15-9,80-15-9,CUMENE HYDROPEROXIDE,,,,,,,175.105,176.170,177.2420,,,,,,,,,,,,,,,,,,,,,CUMENE HYDROPEROXIDE,"HYDROPEROXIDE, 1-METHYL-1-PHENYLETHYL",1-METHYL-1-PHENYLETHYL HYDROPEROXIDE,"HYDROPEROXIDE, ALPHA,ALPHA-DIMETHYLBENZYL","ALPHA,ALPHA-DIMETHYLBENZYL HYDROPEROXIDE",ISOPROPYLBENZENE HYDROPEROXIDE,,,,,,,,,,,,,,
indirect_additives,P-CUMYLPHENOL,4-CUMYLPHENOL,,599-64-4,599-64-4,P-CUMYLPHENOL,,,,,,,177.1580,177.1585,,,,,,,,,,,,,,,,,,,,,,4-CUMYLPHENOL,4-(1-METHYL-1-PHENYLETHYL)PHENOL,"CUMYLPHENOL, P-","PHENOL, 4-(1-METHYL-1-PHENYLETHYL)-","PHENOL, P-(ALPHA,ALPHA-DIMETHYLBENZYL)-","(ALPHA,ALPHA-DIMETHYLBENZYL)PHENOL, P-",4-HYDROXYDIPHENYLDIMETHYLMETHANE,,,,,,,,,,,,,
indirect_additives,CUPRIC ACETATE,COPPER(II) ACETATE,,142-71-2,142-71-2,CUPRIC ACETATE,,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,COPPER(II) ACETATE,copper acetate,cupric acetate,"acetic acid, copper(2+) salt",copper(2+) acetate,copper acetate (Cu(OAc)2),,,,,,,,,,,,,,
indirect_additives,CUPRIC CARBONATE,COPPER(II) CARBONATE,,1184-64-1,1184-64-1,CUPRIC CARBONATE,,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,COPPER(II) CARBONATE,"carbonic acid, copper(2+) salt (1:1)",copper(2+) carbonate,copper monocarbonate,cupric carbonate,,,,,,,,,,,,,,,
indirect_additives,CUPRIC NITRATE,COPPER(II) NITRATE,,3251-23-8,3251-23-8,CUPRIC NITRATE,,,,,,,176.300,,,,,,,,,,,,,,,,,,,,,,,COPPER(II) NITRATE,cupric nitrate,"nitric acid, copper(2+) salt",copper(2+) nitrate,,,,,,,,,,,,,,,,
indirect_additives,CUPROUS BROMIDE,COPPER(I) BROMIDE,,7787-70-4,7787-70-4,CUPROUS BROMIDE,,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,COPPER(I) BROMIDE,COPPER BROMIDE (CUBR),CUPROUS BROMIDE,COPPER(1+) BROMIDE,,,,,,,,,,,,,,,,
indirect_additives,CUPROUS IODIDE,CUPROUS IODIDE,,7681-65-4,7681-65-4,CUPROUS IODIDE,,,,,,,177.2470,178.2010,184.1265,,,,,,,,,,,,,,,,,,,,,CUPROUS IODIDE,COPPER(I) IODIDE,COPPER IODIDE (CUI),COPPER(1+) IODIDE,,,,,,,,,,,,,,,,
indirect_additives,CYANOGUANIDINE,CYANOGUANIDINE,,461-58-5,461-58-5,CYANOGUANIDINE,,,,,,,175.105,175.300,176.170,176.180,177.2470,177.2600,178.2010,,,,,,,,,,,,,,,,,CYANOGUANIDINE,DICYANDIAMIDE,1-CYANOGUANIDINE,"GUANIDINE, CYANO-",N-CYANOGUANIDINE,,,,,,,,,,,,,,,
indirect_additives,CYCLIC NEOPENTANETETRAYL BIS(OCTADECYL PHOSPHITE),DIOCTADECYL PENTAERYTHRITYL DIPHOSPHITE,,3806-34-6,3806-34-6,CYCLIC NEOPENTANETETRAYL BIS(OCTADECYL PHOSPHITE),,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,DIOCTADECYL PENTAERYTHRITYL DIPHOSPHITE,DISTEARYL PENTAERYTHRITOL DIPHOSPHITE,CYCLIC NEOPENTANETETRAYL BIS(OCTADECYL PHOSPHITE),DIOCTADECYL PENTAERYTHRITOL DIPHOSPHITE,CYCLIC BIS(OCTADECYL PHOSPHITE) PENTAERYTHRITOL,"PENTAERYTHRITOL, CYCLIC BIS(OCTADECYL PHOSPHITE)","PHOSPHOROUS ACID, DICYCLIC ESTER WITH PENTAERYTHRITOL, DIOCTADECYL ESTER","PHOSPHOROUS ACID, OCTADECYL ESTER, CYCLIC DIESTER WITH PENTAERYTHRITOL",PENTAERYTHRITYL BIS(OCTADECYL PHOSPHITE),"2,4,8,10-TETRAOXA-3,9-DIPHOSPHASPIRO(5.5)UNDECANE, 3,9-BIS(OCTADECYLOXY)-","3,9-BIS(OCTADECYLOXY)-2,4,8,10-TETRAOXA-3,9-DIPHOSPHASPIRO(5.5)UNDECANE",,,,,,,,,
indirect_additives,CYCLIZED RUBBER,"RUBBER, CYCLIZED",,977016-44-6,977016-44-6,CYCLIZED RUBBER,,,,,,,175.105,176.170,,,,,,,,,,,,,,,,,,,,,,"RUBBER, CYCLIZED",CYCLIZED RUBBER,,,,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXANE,CYCLOHEXANE,,110-82-7,110-82-7,CYCLOHEXANE,73.1,,,,,,175.105,176.200,178.3620,,,,,,,,,,,,,,,,,,,,,CYCLOHEXANE,HEXAHYDROBENZENE,HEXAMETHYLENE,HEXANAPHTHENE,,,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXANEDICARBOXYLIC ACID","1,4-CYCLOHEXANEDICARBOXYLIC ACID",,1076-97-7,1076-97-7,"1,4-CYCLOHEXANEDICARBOXYLIC ACID",,,,,,,175.300,177.1390,,,,,,,,,,,,,,,,,,,,,,"1,4-CYCLOHEXANEDICARBOXYLIC ACID",HEXAHYDROTEREPHTHALIC ACID,"1,4-DICARBOXYCYCLOHEXANE",,,,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXANEDIMETHANOL","1,4-CYCLOHEXANEDIMETHANOL",,105-08-8,105-08-8,"1,4-CYCLOHEXANEDIMETHANOL",,,,,,,175.105,177.1315,177.1630,177.1680,,,,,,,,,,,,,,,,,,,,"1,4-CYCLOHEXANEDIMETHANOL","1,4-DIMETHYLOLCYCLOHEXANE","1,4-BIS(HYDROXYMETHYL)CYCLOHEXANE","1,4-CYCLOHEXANEMETHYLENEBIS(METHYLOL)",,,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXANEDIMETHANOL-TEREPHTHALIC ACID COPOLYMER","POLY(1,4-CYCLOHEXANEDIMETHANOL TEREPHTHALATE)",,24936-69-4,24936-69-4,"1,4-CYCLOHEXANEDIMETHANOL-TEREPHTHALIC ACID COPOLYMER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLY(1,4-CYCLOHEXANEDIMETHANOL TEREPHTHALATE)","POLY(OXYCARBONYL-1,4-PHENYLENECARBONYLOXYMETHYLENE-1,4-CYCLOHEXANEDIYLMETHYLENE)","POLY(1,4-CYCLOHEXYLENEDIMETHYLENE TEREPHTHALATE), SRU","POLY(OXYTEREPHTHALOYLOXYMETHYLENE-1,4-CYCLOHEXYLENE)","1,4-CYCLOHEXANEDIMETHANOL-TEREPHTHALIC ACID COPOLYMER, SRU",,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXANEDIMETHYL DIBENZOATE","1,4-CYCLOHEXANEDIMETHYL DIBENZOATE",,35541-81-2,35541-81-2,"1,4-CYCLOHEXANEDIMETHYL DIBENZOATE",,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,"1,4-CYCLOHEXANEDIMETHYL DIBENZOATE","1,4-CYCLOHEXANEDIMETHANOL, DIBENZOATE","1,4-BIS(BENZOYLOXYMETHYL)CYCLOHEXANE",,,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXANOL,CYCLOHEXANOL,,108-93-0,108-93-0,CYCLOHEXANOL,,,,,,,175.105,176.200,176.210,,,,,,,,,,,,,,,,,,,,,CYCLOHEXANOL,HEXAHYDROPHENOL,HEXALIN,,,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXANONE,CYCLOHEXANONE,,108-94-1,108-94-1,CYCLOHEXANONE,,,,,,,177.2250,,,,,,,,,,,,,,,,,,,,,,,CYCLOHEXANONE,PIMELIC KETONE,PIMELIN KETONE,KETOHEXAMETHYLENE,CYCLOHEXYL KETONE,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXANONE-FORMALDEHYDE COPOLYMER,POLY(CYCLOHEXANONE-CO-FORMALDEHYDE),,25054-06-2,25054-06-2,CYCLOHEXANONE-FORMALDEHYDE COPOLYMER,,,,,,,175.105,175.300,,,,,,,,,,,,,,,,,,,,,,POLY(CYCLOHEXANONE-CO-FORMALDEHYDE),CYCLOHEXANONE-FORMALDEHYDE CONDENSATE,"FORMALDEHYDE, POLYMER WITH CYCLOHEXANONE",CYCLOHEXANONE-FORMALDEHYDE RESIN,,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXANONE POLYMER,CYCLOHEXANONE POLYMER,,9003-41-2,9003-41-2,CYCLOHEXANONE POLYMER,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,CYCLOHEXANONE POLYMER,CYCLOHEXANONE CONDENSATE,CYCLOHEXANONE RESIN,"CYCLOHEXANONE, HOMOPOLYMER","CYCLOHEXANONE, POLYMERS",POLYCYCLOHEXANONE,,,,,,,,,,,,,,
indirect_additives,N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE,N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE,,95-33-0,95-33-0,N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE,,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE,BENZOTHIAZYL-2-CYCLOHEXYLSULFENAMIDE,N-CYCLOHEXYL-2-BENZOTHIAZYLSULFENAMIDE,"2-BENZOTHIAZOLESULFENAMIDE, N-CYCLOHEXYL-",2-(CYCLOHEXYLAMINOTHIO)BENZOTHIAZOLE,,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXYLENE DIMETHYLENE ISOPHTHALATE","1,4-CYCLOHEXYLENEDIMETHYLENE ISOPHTHALATE",,10038-92-3,10038-92-3,"1,4-CYCLOHEXYLENE DIMETHYLENE ISOPHTHALATE",,,,,,,177.1240,,,,,,,,,,,,,,,,,,,,,,,"1,4-CYCLOHEXYLENEDIMETHYLENE ISOPHTHALATE","CYCLIC 1,4-CYCLOHEXYLENEDIMETHYLENE ISOPHTHALATE","ISOPHTHALIC ACID, CYCLIC 1,4-CYCLOHEXYLENEDIMETHYLENE ESTER","3,11-DIOXATRICYCLO(11.2.2.1(SUP 5,9))OCTADECA-5,7,9(18)-TRIENE-4,10-DIONE","3,11-DIOXATRICYCLO(11.2.2.15,9)OCTADECA-5,7,9(18)TRIENE-4,10-DIONE",,,,,,,,,,,,,,,
indirect_additives,"1,4-CYCLOHEXYLENE DIMETHYLENE TEREPHTHALATE","1,4-CYCLOHEXYLENEDIMETHYLENE TEREPHTHALATE",,7774-42-7,7774-42-7,"1,4-CYCLOHEXYLENE DIMETHYLENE TEREPHTHALATE",,,,,,,177.1240,177.1315,177.1630,,,,,,,,,,,,,,,,,,,,,"1,4-CYCLOHEXYLENEDIMETHYLENE TEREPHTHALATE","CYCLIC 1,4-CYCLOHEXYLENEDIMETHYLENE TEREPHTHALATE","TEREPHTHALIC ACID, CYCLIC 1,4-CYCLOHEXYLENEDIMETHYLENE ESTER","3,10-DIOXATRICYCLO(10.2.2.25,8)OCTADECA-12,14,15-TRIENE-2,11-DIONE","3,10-DIOXATRICYCLO(10.2.2.2(SUP 5,8))OCTADECA-12,14,15-TRIENE-2,11-DIONE",,,,,,,,,,,,,,,
indirect_additives,BETA-3(OR 4)-BIS(OCTADECYLTHIO)CYCLOHEXYLETHANE,"BETA,3(OR 4)-BIS(OCTADECYLTHIO)CYCLOHEXYLETHANE",,37625-75-5,37625-75-5,BETA-3(OR 4)-BIS(OCTADECYLTHIO)CYCLOHEXYLETHANE,,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,"BETA,3(OR 4)-BIS(OCTADECYLTHIO)CYCLOHEXYLETHANE","CYCLOHEXANE, 1-(OCTADECYLTHIO)-3(OR 4)-(2-(OCTADECYLTHIO)ETHYL)-",1-(OCTADECYLTHIO)-3(OR 4)-(2-(OCTADECYLTHIO)ETHYL)CYCLOHEXANE,1-(BETA-(OCTADECYLTHIO)ETHYL)-3(OR 4)-(OCTADECYLTHIO)CYCLOHEXANE,,,,,,,,,,,,,,,,
indirect_additives,"4,4'-CYCLOHEXYLIDENEBIS(2-CYCLOHEXYLPHENOL)","4,4'-CYCLOHEXYLIDENEBIS(2-CYCLOHEXYLPHENOL)",,4221-68-5,4221-68-5,"4,4'-CYCLOHEXYLIDENEBIS(2-CYCLOHEXYLPHENOL)",,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,"4,4'-CYCLOHEXYLIDENEBIS(2-CYCLOHEXYLPHENOL)",,,,,,,,,,,,,,,,,,,
indirect_additives,CYCLOHEXYL METHACRYLATE,CYCLOHEXYL METHACRYLATE,,101-43-9,101-43-9,CYCLOHEXYL METHACRYLATE,,,,,,,177.1010,178.3130,,,,,,,,,,,,,,,,,,,,,,CYCLOHEXYL METHACRYLATE,CYCLOHEXYL 2-METHYL-2-PROPENOATE,"METHACRYLIC ACID, CYCLOHEXYL ESTER","2-PROPENOIC ACID, 2-METHYL-, CYCLOHEXYL ESTER",,,,,,,,,,,,,,,,
indirect_additives,"CYCLOHEXYLPHENOL, P-",4-CYCLOHEXYLPHENOL,,1131-60-8,1131-60-8,"CYCLOHEXYLPHENOL, P-",,,,,,,175.300,,,,,,,,,,,,,,,,,,,,,,,4-CYCLOHEXYLPHENOL,"CYCLOHEXYLPHENOL, P-","PHENOL, 4-CYCLOHEXYL-","PHENOL, P-CYCLOHEXYL-",,,,,,,,,,,,,,,,
indirect_additives,N-CYCLOHEXYL-N'-PHENYLPHENYLENEDIAMINE,N-CYCLOHEXYL-N'-PHENYLPHENYLENEDIAMINE,,28209-54-3,28209-54-3,N-CYCLOHEXYL-N'-PHENYLPHENYLENEDIAMINE,,,,,,,177.2600,,,,,,,,,,,,,,,,,,,,,,,N-CYCLOHEXYL-N'-PHENYLPHENYLENEDIAMINE,"BENZENEDIAMINE, N-CYCLOHEXYL-N'-PHENYL-","PHENYLENEDIAMINE, N-CYCLOHEXYL-N'-PHENYL-",N-CYCLOHEXYL-N'-PHENYLBENZENEDIAMINE,,,,,,,,,,,,,,,,
indirect_additives,N-CYCLOHEXYL-P-TOLUENESULFONAMIDE,N-CYCLOHEXYL-P-TOLUENESULFONAMIDE,,80-30-8,80-30-8,N-CYCLOHEXYL-P-TOLUENESULFONAMIDE,,,,,,,175.105,176.180,,,,,,,,,,,,,,,,,,,,,,N-CYCLOHEXYL-P-TOLUENESULFONAMIDE,"BENZENESULFONAMIDE, N-CYCLOHEXYL-4-METHYL-",(TOSYLAMINO)CYCLOHEXANE,N-CYCLOHEXYL-4-METHYLBENZENESULFONAMIDE,"P-TOLUENESULFONAMIDE, N-CYCLOHEXYL-",N-CYCLOHEXYL-4-METHYLPHENYLSULFONAMIDE,N-CYCLOHEXYL-4-TOLUENESULFONAMIDE,,,,,,,,,,,,,
indirect_additives,"1,3-CYCLOPENTADIENE",CYCLOPENTADIENE,,542-92-7,542-92-7,"1,3-CYCLOPENTADIENE",,,,,,,175.300,,,,,,,,,,,,,,,,,,,,,,,CYCLOPENTADIENE,"1,3-CYCLOPENTADIENE",,,,,,,,,,,,,,,,,,
indirect_additives,"DAMAR, GLYCERYL ESTER","DAMAR, GLYCERYL ESTER",,9005-77-0,9005-77-0,"DAMAR, GLYCERYL ESTER",,,,,,,175.105,175.300,,,,,,,,,,,,,,,,,,,,,,"DAMAR, GLYCERYL ESTER","DAMMAR, ESTER WITH GLYCEROL","DAMMAR, GLYCERYL ESTER",GLYCEROL ESTER OF DAMAR,,,,,,,,,,,,,,,,
indirect_additives,DAMAR GUM (SHOREA DIPTEROCARPACEAE),DAMAR,,9000-16-2,9000-16-2,DAMAR GUM (SHOREA DIPTEROCARPACEAE),73.1,,,,,,175.105,175.300,177.1200,177.1400,,,,,,,,,,,,,,,,,,,,DAMAR,DAMMAR,GUM DAMAR,DAMAR GUM,RESIN DAMAR,DAMAR RESIN,DAMMAR GUM,,,,,,,,,,,,,
indirect_additives,D&C RED NO. 7,D&C RED NO. 7,,5281-04-9,5281-04-9,D&C RED NO. 7,,,,,,,178.3297,74.1307,74.2307,82.1307,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7,C.I. PIGMENT RED 57:1,"C.I. PIGMENT RED 57, CALCIUM SALT (1:1)","2-NAPHTHALENECARBOXYLIC ACID, 3-HYDROXY-4-((4-METHYL-2-SULFOPHENYL)AZO)-, CALCIUM SALT (1:1)",CALCIUM 3-HYDROXY-4-((4-METHYL-2-SULFOPHENYL)AZO)-2-NAPHTHALENECARBOXYLATE,PIGMENT RED 57:1,C.I. 15850:1,LITHOL RUBINE BK,JAPAN RED 202,,,,,,,,,,,
indirect_additives,D&C RED NO. 7-ALUMINUM LAKE,D&C RED NO. 7-ALUMINUM LAKE,,977011-74-7,977011-74-7,D&C RED NO. 7-ALUMINUM LAKE,,,,,,,81.1,82.1051,178.3297,,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7-ALUMINUM LAKE,,,,,,,,,,,,,,,,,,,
indirect_additives,D&C RED NO. 7-BARIUM LAKE,D&C RED NO. 7-BARIUM LAKE,,977054-36-6,977054-36-6,D&C RED NO. 7-BARIUM LAKE,,,,,,,81.1,82.1051,178.3297,,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7-BARIUM LAKE,,,,,,,,,,,,,,,,,,,
indirect_additives,D&C RED NO. 7-CALCIUM LAKE,D&C RED NO. 7-CALCIUM LAKE,,977011-68-9,977011-68-9,D&C RED NO. 7-CALCIUM LAKE,,,,,,,81.1,82.1051,178.3297,,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7-CALCIUM LAKE,,,,,,,,,,,,,,,,,,,
indirect_additives,D&C RED NO. 7-CALCIUM/STRONTIUM LAKE,D&C RED NO. 7-CALCIUM/STRONTIUM LAKE,,977038-21-3,977038-21-3,D&C RED NO. 7-CALCIUM/STRONTIUM LAKE,,,,,,,81.1,82.1051,178.3297,,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7-CALCIUM/STRONTIUM LAKE,,,,,,,,,,,,,,,,,,,
indirect_additives,D&C RED NO. 7-ZIRCONIUM LAKE,D&C RED NO. 7-ZIRCONIUM LAKE,,977011-75-8,977011-75-8,D&C RED NO. 7-ZIRCONIUM LAKE,,,,,,,81.1,82.1051,178.3297,,,,,,,,,,,,,,,,,,,,,D&C RED NO. 7-ZIRCONIUM LAKE,,,,,,,,,,,,,,,,,,,
indirect_additives,DECAHYDRONAPHTHALENE,DECAHYDRONAPHTHALENE,,91-17-8,91-17-8,DECAHYDRONAPHTHALENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DECAHYDRONAPHTHALENE,DECALIN,,,,,,,,,,,,,,,,,,
indirect_additives,DECANOIC ACID,DECANOIC ACID,,334-48-5,334-48-5,DECANOIC ACID,,,,,,,172.210,172.860,173.340,178.1010,,,,,,,,,,,,,,,,,,,,DECANOIC ACID,N-CAPRIC ACID,C10 FATTY ACID,FATTY ACID(C10),DECYLIC ACID,CAPRINIC ACID,1-NONANECARBOXYLIC ACID,CAPRYNIC ACID,,,,,,,,,,,,
indirect_additives,1-DECANOL,DECYL ALCOHOL,,112-30-1,112-30-1,1-DECANOL,,,,,,,172.515,172.864,175.300,176.170,177.1390,178.3480,,,,,,,,,,,,,,,,,,DECYL ALCOHOL,ALCOHOL(C10),1-DECANOL,DECANOL-1,NONYLCARBINOL,CAPRIC ALCOHOL,C10 ALCOHOL,FATTY ALCOHOL(C10),DECYLIC ALCOHOL,CAPRINIC ALCOHOL,1-HYDROXYDECANE,,,,,,,,,
indirect_additives,DECYL ACRYLATE,DECYL ACRYLATE,,2156-96-9,2156-96-9,DECYL ACRYLATE,,,,,,,175.105,176.170,176.180,,,,,,,,,,,,,,,,,,,,,DECYL ACRYLATE,"2-PROPENOIC ACID, DECYL ESTER",DECYL 2-PROPENOATE,"ACRYLIC ACID, DECYL ESTER",,,,,,,,,,,,,,,,
indirect_additives,DECYL OCTYL ADIPATE,DECYL OCTYL ADIPATE,,110-29-2,110-29-2,DECYL OCTYL ADIPATE,,,,,,,175.105,177.2600,,,,,,,,,,,,,,,,,,,,,,DECYL OCTYL ADIPATE,OCTYL DECYL ADIPATE,n-decyl n-octyl adipate,"adipic acid, decyl octyl ester","hexanedioic acid, 1-decyl 6-octyl ester","hexanedioic acid, decyl octyl ester",decyl octyl hexanedioate,1-decyl 6-octyl hexanedioate,n-octyl n-decyl adipate,,,,,,,,,,,
indirect_additives,DEHYDROABIETIC ACID,DEHYDROABIETIC ACID,,1740-19-8,1740-19-8,DEHYDROABIETIC ACID,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,DEHYDROABIETIC ACID,"PODACARPA-8,11,13-TRIEN-15-OIC ACID, 13-ISOPROPYL-","13-ISOPROPYLPODACARPA-8,11,13-TRIEN-15-OIC ACID","1-PHENANTHRENECARBOXYLIC ACID, 1,2,3,4,4A,9,10,10A-OCTAHYDRO-1,4A-DIMETHYL-7-(1-METHYLETHYL)-, (1R,4AS,10AR)-","8,11,13-ABIETATRIEN-18-OIC ACID","DEHYDROABIETIC ACID, (-)-","1,2,3,4,4A,9,10,10A-OCTAHYDRO-1,4A-DIMETHYL-7-(1-METHYLETHYL)-1-PHENANTHRENECARBOXYLIC ACID, (1R,4AS,10AR)-",,,,,,,,,,,,,
indirect_additives,DEHYDROACETIC ACID,DEHYDROACETIC ACID,,520-45-6,520-45-6,DEHYDROACETIC ACID,,,,,,,172.130,175.105,,,,,,,,,,,,,,,,,,,,,,DEHYDROACETIC ACID,DHAA,"2H-PYRAN-2,4(3H)-DIONE, 3-ACETYL-6-METHYL-","3-ACETYL-6-METHYL-2H-PYRAN-2,4(3H)-DIONE","2H-PYRAN-2-ONE, 3-ACETYL-4-HYDROXY-6-METHYL-",3-ACETYL-4-HYDROXY-6-METHYL-2H-PYRAN-2-ONE,"SORBIC ACID, 2-ACETYL-3,5-DIHYDROXY-, DELTA-LACTONE","2-ACETYL-3,5-DIHYDROXYSORBIC ACID DELTA-LACTONE",,,,,,,,,,,,
