_inventory,_substance,_other_names,_use,_cas,CAS Reg No (or other ID),Substance,Other Names,Used for (Technical Effect),Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg add01,Reg add02,Reg add03,Reg add04,Reg add05,Reg add06,Reg add07,Reg add08,Reg add09,Reg add10,Reg add11,Reg add12,Reg add13,Reg add14,Reg add16,Reg add17,Reg add18,Reg add19,Reg add20,Reg prohibited189,Reg Administrative,regs Labeling & Standards ,FEMA No,GRAS Pub No,Most Recent GRAS Pub Update,FEMA status,JECFA Flavor Number
food_substances,BUTYL ISOVALERATE,"&diams; BUTYL ISOVALERATE; &diams; BUTYL ISOPENTANOATE; &diams; BUTYL ISOVALERIANATE; &diams; BUTYL 3-METHYLBUTANOATE; &diams; BUTYL 3-METHYLBUTYRATE; &diams; BUTANOIC ACID, 3-METHYL-, BUTYL ESTER; &diams; ISOVALERIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,109-19-3,109-19-3,BUTYL ISOVALERATE,"&diams; BUTYL ISOVALERATE; &diams; BUTYL ISOPENTANOATE; &diams; BUTYL ISOVALERIANATE; &diams; BUTYL 3-METHYLBUTANOATE; &diams; BUTYL 3-METHYLBUTYRATE; &diams; BUTANOIC ACID, 3-METHYL-, BUTYL ESTER; &diams; ISOVALERIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2218,3,,,198
food_substances,BUTYL LACTATE,"&diams; BUTYL LACTATE; &diams; BUTYL 2-HYDROXYPROPANOATE; &diams; PROPANOIC ACID, 2-HYDROXY-, BUTYL ESTER; &diams; LACTIC ACID, BUTYL ESTER; &diams; BUTYL ALPHA-HYDROXYPROPIONATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",138-22-7,138-22-7,BUTYL LACTATE,"&diams; BUTYL LACTATE; &diams; BUTYL 2-HYDROXYPROPANOATE; &diams; PROPANOIC ACID, 2-HYDROXY-, BUTYL ESTER; &diams; LACTIC ACID, BUTYL ESTER; &diams; BUTYL ALPHA-HYDROXYPROPIONATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,175.105,,,,,,,,,,,,,,,,,,,,,2205,3,25,,932
food_substances,BUTYL LAURATE,"&diams; BUTYL LAURATE; &diams; BUTYL DODECANOATE; &diams; BUTYL DODECYLATE; &diams; DODECANOIC ACID, BUTYL ESTER; &diams; LAURIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,106-18-3,106-18-3,BUTYL LAURATE,"&diams; BUTYL LAURATE; &diams; BUTYL DODECANOATE; &diams; BUTYL DODECYLATE; &diams; DODECANOIC ACID, BUTYL ESTER; &diams; LAURIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,177.2600,,,,,,,,,,,,,,,,,,,,,2206,3,25,,181
food_substances,BUTYL LEVULINATE,"&diams; BUTYL LEVULINATE; &diams; BUTYL ACETYLPROPIONATE; &diams; BUTYL 4-KETOVALERATE; &diams; BUTYL 4-OXOPENTANOATE; &diams; PENTANOIC ACID, 4-OXO-, BUTYL ESTER; &diams; LEVULINIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,2052-15-5,2052-15-5,BUTYL LEVULINATE,"&diams; BUTYL LEVULINATE; &diams; BUTYL ACETYLPROPIONATE; &diams; BUTYL 4-KETOVALERATE; &diams; BUTYL 4-OXOPENTANOATE; &diams; PENTANOIC ACID, 4-OXO-, BUTYL ESTER; &diams; LEVULINIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2207,3,,,608
food_substances,N-BUTYL 2-METHYLBUTYRATE,"&diams; BUTYL 2-METHYLBUTYRATE; &diams; BUTANOIC ACID, 2-METHYL-, BUTYL ESTER; &diams; BUTYL 2-METHYLBUTANOATE; &diams; BUTYRIC ACID, 2-METHYL-, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,15706-73-7,15706-73-7,N-BUTYL 2-METHYLBUTYRATE,"&diams; BUTYL 2-METHYLBUTYRATE; &diams; BUTANOIC ACID, 2-METHYL-, BUTYL ESTER; &diams; BUTYL 2-METHYLBUTANOATE; &diams; BUTYRIC ACID, 2-METHYL-, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393,7,25,,207
food_substances,BUTYL BETA-(METHYLTHIO)ACRYLATE,"&diams; BUTYL 3-(METHYLTHIO)ACRYLATE; &diams; 2-propenoic acid, 3-(methylthio)-, butyl ester; &diams; butyl 3-(methylthio)-2-propenoic acid; &diams; butyl beta-(methylthio)acrylate",FLAVORING AGENT OR ADJUVANT,77105-53-4,77105-53-4,BUTYL BETA-(METHYLTHIO)ACRYLATE,"&diams; BUTYL 3-(METHYLTHIO)ACRYLATE; &diams; 2-propenoic acid, 3-(methylthio)-, butyl ester; &diams; butyl 3-(methylthio)-2-propenoic acid; &diams; butyl beta-(methylthio)acrylate",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571,24,,,1921
food_substances,BUTYL BETA-NAPHTHYL ETHER,"&diams; 2-BUTOXYNAPHTHALENE; &diams; naphthalene, 2-butoxy-; &diams; butyl 2-naphthyl ether; &diams; beta-naphthol butyl ether",FLAVORING AGENT OR ADJUVANT,10484-56-7,10484-56-7,BUTYL BETA-NAPHTHYL ETHER,"&diams; 2-BUTOXYNAPHTHALENE; &diams; naphthalene, 2-butoxy-; &diams; butyl 2-naphthyl ether; &diams; beta-naphthol butyl ether",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634,24,,,2141
food_substances,BUTYL OLEATE SULFATE,"&diams; BUTYL OLEATE SULFATE; &diams; 9-OCTADECENOIC ACID, (SULFOOXY)-, 1-BUTYL ESTER; &diams; 1-BUTYL (SULFOOXY)-9-OCTADECENOATE; &diams; 1-BUTYL (SULFOOXY)OLEATE; &diams; SULFATED BUTYL OLEATE; &diams; BUTYL OLEATE, SULFATED",,38621-44-2,38621-44-2,BUTYL OLEATE SULFATE,"&diams; BUTYL OLEATE SULFATE; &diams; 9-OCTADECENOIC ACID, (SULFOOXY)-, 1-BUTYL ESTER; &diams; 1-BUTYL (SULFOOXY)-9-OCTADECENOATE; &diams; 1-BUTYL (SULFOOXY)OLEATE; &diams; SULFATED BUTYL OLEATE; &diams; BUTYL OLEATE, SULFATED",,,,,,,,172.270,177.2800,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,"2-BUTYL-5 OR 6-KETO-1,4-DIOXANE","&diams; 5(OR 6)-BUTYL-P-DIOXAN-2-ONE; &diams; 2-BUTYL-5(OR 6)-KETO-1,4-DIOXANE; &diams; 1,4-DIOXAN-2-ONE, 5(OR 6)-BUTYL-; &diams; 5(OR 6)-BUTYL-1,4-DIOXAN-2-ONE",FLAVORING AGENT OR ADJUVANT,65504-95-2,65504-95-2,"2-BUTYL-5 OR 6-KETO-1,4-DIOXANE","&diams; 5(OR 6)-BUTYL-P-DIOXAN-2-ONE; &diams; 2-BUTYL-5(OR 6)-KETO-1,4-DIOXANE; &diams; 1,4-DIOXAN-2-ONE, 5(OR 6)-BUTYL-; &diams; 5(OR 6)-BUTYL-1,4-DIOXAN-2-ONE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204,3,,,1484
food_substances,BUTYL PHENYLACETATE,"&diams; BUTYL PHENYLACETATE; &diams; BUTYL ALPHA-TOLUATE; &diams; BENZENEACETIC ACID, BUTYL ESTER; &diams; BUTYL BENZENEACETATE; &diams; ACETIC ACID, PHENYL-, BUTYL ESTER; &diams; BUTYL PHENYLETHANOATE",FLAVORING AGENT OR ADJUVANT,122-43-0,122-43-0,BUTYL PHENYLACETATE,"&diams; BUTYL PHENYLACETATE; &diams; BUTYL ALPHA-TOLUATE; &diams; BENZENEACETIC ACID, BUTYL ESTER; &diams; BUTYL BENZENEACETATE; &diams; ACETIC ACID, PHENYL-, BUTYL ESTER; &diams; BUTYL PHENYLETHANOATE",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2209,3,,,1012
food_substances,3-N-BUTYLPHTHALIDE,"&diams; 3-BUTYLPHTHALIDE; &diams; PHTHALIDE, 3-BUTYL-; &diams; 1(3H)-ISOBENZOFURANONE, 3-BUTYL-; &diams; 3-BUTYL-1(3H)-ISOBENZOFURANONE",FLAVORING AGENT OR ADJUVANT,6066-49-5,6066-49-5,3-N-BUTYLPHTHALIDE,"&diams; 3-BUTYLPHTHALIDE; &diams; PHTHALIDE, 3-BUTYL-; &diams; 1(3H)-ISOBENZOFURANONE, 3-BUTYL-; &diams; 3-BUTYL-1(3H)-ISOBENZOFURANONE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,6,,,1169
food_substances,BUTYL PROPIONATE,"&diams; BUTYL PROPIONATE; &diams; BUTYL PROPANOATE; &diams; PROPANOIC ACID, BUTYL ESTER; &diams; PROPIONIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",590-01-2,590-01-2,BUTYL PROPIONATE,"&diams; BUTYL PROPIONATE; &diams; BUTYL PROPANOATE; &diams; PROPANOIC ACID, BUTYL ESTER; &diams; PROPIONIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2211,3,,,143
food_substances,BUTYL SALICYLATE,"&diams; BUTYL SALICYLATE; &diams; BUTYL (2-HYDROXYPHENYL)FORMATE; &diams; BUTYL O-HYDROXYBENZOATE; &diams; BENZOIC ACID, 2-HYDROXY-, BUTYL ESTER; &diams; BUTYL 2-HYDROXYBENZOATE; &diams; SALICYLIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",2052-14-4,2052-14-4,BUTYL SALICYLATE,"&diams; BUTYL SALICYLATE; &diams; BUTYL (2-HYDROXYPHENYL)FORMATE; &diams; BUTYL O-HYDROXYBENZOATE; &diams; BENZOIC ACID, 2-HYDROXY-, BUTYL ESTER; &diams; BUTYL 2-HYDROXYBENZOATE; &diams; SALICYLIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,12,,,901
food_substances,BUTYL STEARATE,"&diams; BUTYL STEARATE; &diams; BUTYL OCTADECANOATE; &diams; OCTADECANOIC ACID, BUTYL ESTER; &diams; STEARIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID",123-95-5,123-95-5,BUTYL STEARATE,"&diams; BUTYL STEARATE; &diams; BUTYL OCTADECANOATE; &diams; OCTADECANOIC ACID, BUTYL ESTER; &diams; STEARIC ACID, BUTYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; FORMULATION AID",,,,,,,172.515,173.340,175.105,175.300,175.320,176.200,177.1200,177.2260,177.2600,178.3910,181.27,,,,,,,,,,,,2214,3,,,184
food_substances,BUTYL SULFIDE,"&diams; BUTYL SULFIDE; &diams; DIBUTYL SULFIDE; &diams; BUTYLTHIOBUTANE; &diams; BUTANE, 1,1'-THIOBIS-; &diams; 1,1'-THIOBIS(BUTANE); &diams; 5-THIANONANE; &diams; BUTYL MONOSULFIDE; &diams; DIBUTYL THIOETHER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",544-40-1,544-40-1,BUTYL SULFIDE,"&diams; BUTYL SULFIDE; &diams; DIBUTYL SULFIDE; &diams; BUTYLTHIOBUTANE; &diams; BUTANE, 1,1'-THIOBIS-; &diams; 1,1'-THIOBIS(BUTANE); &diams; 5-THIANONANE; &diams; BUTYL MONOSULFIDE; &diams; DIBUTYL THIOETHER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2215,3,25,,455
food_substances,BUTYL 10-UNDECENOATE,"&diams; BUTYL 10-UNDECENOATE; &diams; 10-UNDECENOIC ACID, BUTYL ESTER; &diams; BUTYL 10-UNDECYLENATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",109-42-2,109-42-2,BUTYL 10-UNDECENOATE,"&diams; BUTYL 10-UNDECENOATE; &diams; 10-UNDECENOIC ACID, BUTYL ESTER; &diams; BUTYL 10-UNDECYLENATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2216,3,25,,344
food_substances,BUTYL VALERATE,"&diams; BUTYL VALERATE; &diams; BUTYL PENTANOATE; &diams; BUTYL VALERIANATE; &diams; PENTANOIC ACID, BUTYL ESTER; &diams; VALERIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,591-68-4,591-68-4,BUTYL VALERATE,"&diams; BUTYL VALERATE; &diams; BUTYL PENTANOATE; &diams; BUTYL VALERIANATE; &diams; PENTANOIC ACID, BUTYL ESTER; &diams; VALERIC ACID, BUTYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2217,3,25,,160
food_substances,BUTYRALDEHYDE,&diams; BUTYRALDEHYDE; &diams; BUTANAL; &diams; BUTYLALDEHYDE; &diams; BUTYRIC ALDEHYDE,FLAVORING AGENT OR ADJUVANT,123-72-8,123-72-8,BUTYRALDEHYDE,&diams; BUTYRALDEHYDE; &diams; BUTANAL; &diams; BUTYLALDEHYDE; &diams; BUTYRIC ALDEHYDE,FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,175.105,176.170,,,,,,,,,,,,,,,,,,,,2219,3,25,,86
food_substances,BUTYRAMIDE,&diams; BUTANAMIDE; &diams; BUTANIMIDIC ACID; &diams; BUTYRAMIDE,FLAVORING AGENT OR ADJUVANT,541-35-5,541-35-5,BUTYRAMIDE,&diams; BUTANAMIDE; &diams; BUTANIMIDIC ACID; &diams; BUTYRAMIDE,FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,22,,,1593
food_substances,BUTYRIC ACID,&diams; BUTYRIC ACID; &diams; BUTANOIC ACID; &diams; ETHYLACETIC ACID; &diams; 1-PROPANECARBOXYLIC ACID; &diams; PROPYLFORMIC ACID,"ANTIOXIDANT,; FLAVORING AGENT OR ADJUVANT,; PH CONTROL AGENT",107-92-6,107-92-6,BUTYRIC ACID,&diams; BUTYRIC ACID; &diams; BUTANOIC ACID; &diams; ETHYLACETIC ACID; &diams; 1-PROPANECARBOXYLIC ACID; &diams; PROPYLFORMIC ACID,"ANTIOXIDANT,; FLAVORING AGENT OR ADJUVANT,; PH CONTROL AGENT",,,,,,,182.60,,,,,,,,,,,,,,,,,,,,,,2221,3,25,,87
food_substances,2-BUTYRYLFURAN,,FLAVORING AGENT OR ADJUVANT,4208-57-5,4208-57-5,2-BUTYRYLFURAN,,FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083,22,,,1507
food_substances,CADINENE,"&diams; CADINENE; &diams; NAPHTHALENE, DECAHYDRO-1,6-DIMETHYL-4-(1-METHYLETHYL)-, (1S-(1ALPHA,4ALPHA,4AALPHA,6ALPHA,8ABETA))-, DIDEHYDRO DERIV.",FLAVORING AGENT OR ADJUVANT,29350-73-0,29350-73-0,CADINENE,"&diams; CADINENE; &diams; NAPHTHALENE, DECAHYDRO-1,6-DIMETHYL-4-(1-METHYLETHYL)-, (1S-(1ALPHA,4ALPHA,4AALPHA,6ALPHA,8ABETA))-, DIDEHYDRO DERIV.",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,"CAJEPUT, OIL (MELALEUCA LEUCADENDRON L.)","&diams; CAJUPUT OIL; &diams; MELALEUCA LEUCADENDRON OIL; &diams; OILS, CAJUPUT",FLAVORING AGENT OR ADJUVANT,8008-98-8,8008-98-8,"CAJEPUT, OIL (MELALEUCA LEUCADENDRON L.)","&diams; CAJUPUT OIL; &diams; MELALEUCA LEUCADENDRON OIL; &diams; OILS, CAJUPUT",FLAVORING AGENT OR ADJUVANT,,,,,,,172.510,,,,,,,,,,,,,,,,,,,,,,2225,3,,,
food_substances,CALAMUS EXTRACT--PROHIBITED,"&diams; CALAMUS EXTRACT; &diams; CALAMUS ROOT EXTRACT; &diams; ACORUS CALAMUS, EXT.",,84775-39-3,84775-39-3,CALAMUS EXTRACT--PROHIBITED,"&diams; CALAMUS EXTRACT; &diams; CALAMUS ROOT EXTRACT; &diams; ACORUS CALAMUS, EXT.",,,,,,,,,,,,,,,,,,,,,,,,,,,189.110,,,,,,,
food_substances,CALAMUS OIL--PROHIBITED,"&diams; CALAMUS OIL; &diams; OILS, ACORUS CALAMUS; &diams; ACORUS CALAMUS OIL",FLAVORING AGENT OR ADJUVANT,8015-79-0,8015-79-0,CALAMUS OIL--PROHIBITED,"&diams; CALAMUS OIL; &diams; OILS, ACORUS CALAMUS; &diams; ACORUS CALAMUS OIL",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,189.110,,,,,,,
food_substances,CALAMUS--PROHIBITED,&diams; CALAMUS; &diams; SWEETFLAG; &diams; CALAMUS ROOT; &diams; ACORUS CALAMUS; &diams; SWEET CANE; &diams; SWEET CINNAMON; &diams; SWEETROOT; &diams; MYRTLE FLAG; &diams; SWEET GRASS; &diams; FLAGROOT; &diams; ACORUS; &diams; SWEET CALAMUS; &diams; SWEET FLAG,FLAVORING AGENT OR ADJUVANT,977022-90-4,977022-90-4,CALAMUS--PROHIBITED,&diams; CALAMUS; &diams; SWEETFLAG; &diams; CALAMUS ROOT; &diams; ACORUS CALAMUS; &diams; SWEET CANE; &diams; SWEET CINNAMON; &diams; SWEETROOT; &diams; MYRTLE FLAG; &diams; SWEET GRASS; &diams; FLAGROOT; &diams; ACORUS; &diams; SWEET CALAMUS; &diams; SWEET FLAG,FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,189.110,,,,,,,
food_substances,CALCIUM ASCORBATE,"&diams; CALCIUM ASCORBATE; &diams; L-ASCORBIC ACID, CALCIUM SALT (2:1); &diams; CALCIUM L-ASCORBATE; &diams; HEMICALCIUM ASCORBATE",ANTIOXIDANT,5743-27-1,5743-27-1,CALCIUM ASCORBATE,"&diams; CALCIUM ASCORBATE; &diams; L-ASCORBIC ACID, CALCIUM SALT (2:1); &diams; CALCIUM L-ASCORBATE; &diams; HEMICALCIUM ASCORBATE",ANTIOXIDANT,,,,,,,182.3189,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM BENZOATE,"&diams; CALCIUM BENZOATE; &diams; BENZOIC ACID, CALCIUM SALT; &diams; CALCIUM DIBENZOATE",ANTIMICROBIAL AGENT,2090-05-3,2090-05-3,CALCIUM BENZOATE,"&diams; CALCIUM BENZOATE; &diams; BENZOIC ACID, CALCIUM SALT; &diams; CALCIUM DIBENZOATE",ANTIMICROBIAL AGENT,,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,166.110,,,,,
food_substances,CALCIUM BROMATE,"&diams; CALCIUM BROMATE; &diams; BROMIC ACID, CALCIUM SALT","DOUGH STRENGTHENER,; LEAVENING AGENT",10102-75-7,10102-75-7,CALCIUM BROMATE,"&diams; CALCIUM BROMATE; &diams; BROMIC ACID, CALCIUM SALT","DOUGH STRENGTHENER,; LEAVENING AGENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,136.11,,,,,
food_substances,CALCIUM CAPRATE,"&diams; CALCIUM DECANOATE; &diams; CALCIUM CAPRATE; &diams; DECANOIC ACID, CALCIUM SALT; &diams; CALCIUM BIS(CAPRATE)","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",13747-30-3,13747-30-3,CALCIUM CAPRATE,"&diams; CALCIUM DECANOATE; &diams; CALCIUM CAPRATE; &diams; DECANOIC ACID, CALCIUM SALT; &diams; CALCIUM BIS(CAPRATE)","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",,,,,,,172.863,175.300,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM CAPRYLATE,"&diams; CALCIUM OCTANOATE; &diams; CALCIUM CAPRYLATE; &diams; OCTANOIC ACID, CALCIUM SALT; &diams; CALCIUM OCTYLATE; &diams; CALCIUM OCTOATE","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",6107-56-8,6107-56-8,CALCIUM CAPRYLATE,"&diams; CALCIUM OCTANOATE; &diams; CALCIUM CAPRYLATE; &diams; OCTANOIC ACID, CALCIUM SALT; &diams; CALCIUM OCTYLATE; &diams; CALCIUM OCTOATE","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",,,,,,,172.863,175.300,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM CYCLAMATE--PROHIBITED,"&diams; CALCIUM CYCLAMATE; &diams; CALCIUM CYCLAMATE DIHYDRATE; &diams; CYCLAMATE CALCIUM; &diams; SULFAMIC ACID, CYCLOHEXYL-, CALCIUM SALT (2:1), DIHYDRATE; &diams; CYCLOHEXANESULFAMIC ACID, CALCIUM SALT (2:1), DIHYDRATE; &diams; CALCIUM CYCLOHEXANESULFAMATE DIHYDRATE (1:2); &diams; CALCIUM CYCLOHEXYLSULFAMATE DIHYDRATE (1:2); &diams; CYCLAMIC ACID, CALCIUM SALT; &diams; CYCLOHEXYLSULFAMIC ACID, CALCIUM SALT",NON-NUTRITIVE SWEETENER,5897-16-5,5897-16-5,CALCIUM CYCLAMATE--PROHIBITED,"&diams; CALCIUM CYCLAMATE; &diams; CALCIUM CYCLAMATE DIHYDRATE; &diams; CYCLAMATE CALCIUM; &diams; SULFAMIC ACID, CYCLOHEXYL-, CALCIUM SALT (2:1), DIHYDRATE; &diams; CYCLOHEXANESULFAMIC ACID, CALCIUM SALT (2:1), DIHYDRATE; &diams; CALCIUM CYCLOHEXANESULFAMATE DIHYDRATE (1:2); &diams; CALCIUM CYCLOHEXYLSULFAMATE DIHYDRATE (1:2); &diams; CYCLAMIC ACID, CALCIUM SALT; &diams; CYCLOHEXYLSULFAMIC ACID, CALCIUM SALT",NON-NUTRITIVE SWEETENER,,,,,,,,,,,,,,,,,,,,,,,,,,189.135,,,,,,,
food_substances,CALCIUM DIGLUTAMATE,"&diams; MONOCALCIUM GLUTAMATE; &diams; CALCIUM DI-L-GLUTAMATE; &diams; CALCIUM L-GLUTAMATE (1:2); &diams; CALCIUM L-GLUTAMATE; &diams; CALCIUM DIGLUTAMATE; &diams; GLUTAMIC ACID, CALCIUM SALT (2:1), L-; &diams; L-GLUTAMIC ACID, CALCIUM SALT (2:1); &diams; MONOCALCIUM DI-L-GLUTAMATE; &diams; MONOCALCIUM L-GLUTAMATE",,5996-22-5,5996-22-5,CALCIUM DIGLUTAMATE,"&diams; MONOCALCIUM GLUTAMATE; &diams; CALCIUM DI-L-GLUTAMATE; &diams; CALCIUM L-GLUTAMATE (1:2); &diams; CALCIUM L-GLUTAMATE; &diams; CALCIUM DIGLUTAMATE; &diams; GLUTAMIC ACID, CALCIUM SALT (2:1), L-; &diams; L-GLUTAMIC ACID, CALCIUM SALT (2:1); &diams; MONOCALCIUM DI-L-GLUTAMATE; &diams; MONOCALCIUM L-GLUTAMATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM FUMARATE,"&diams; CALCIUM FUMARATE; &diams; 2-BUTENEDIOIC ACID (E)-, CALCIUM SALT; &diams; CALCIUM 2-BUTENEDIOATE, (E)-; &diams; FUMARIC ACID, CALCIUM SALT",NUTRIENT SUPPLEMENT,7718-51-6,7718-51-6,CALCIUM FUMARATE,"&diams; CALCIUM FUMARATE; &diams; 2-BUTENEDIOIC ACID (E)-, CALCIUM SALT; &diams; CALCIUM 2-BUTENEDIOATE, (E)-; &diams; FUMARIC ACID, CALCIUM SALT",NUTRIENT SUPPLEMENT,,,,,,,172.350,,,,,,,,,,,,,,,,,,,,,145.145,,,,,
food_substances,CALCIUM LACTOBIONATE,"&diams; CALCIUM LACTOBIONATE; &diams; D-GLUCONIC ACID, 4-O-BETA-D-GALACTOPYRANOSYL-, CALCIUM SALT (2:1); &diams; CALCIUM 4-O-BETA-D-GALACTOPYRANOSYL-D-GLUCONATE (1:2); &diams; LACTOBIONIC ACID, CALCIUM SALT (2:1)",FIRMING AGENT,5001-51-4,5001-51-4,CALCIUM LACTOBIONATE,"&diams; CALCIUM LACTOBIONATE; &diams; D-GLUCONIC ACID, 4-O-BETA-D-GALACTOPYRANOSYL-, CALCIUM SALT (2:1); &diams; CALCIUM 4-O-BETA-D-GALACTOPYRANOSYL-D-GLUCONATE (1:2); &diams; LACTOBIONIC ACID, CALCIUM SALT (2:1)",FIRMING AGENT,,,,,,,172.720,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM LAURATE,"&diams; CALCIUM LAURATE; &diams; DODECANOIC ACID, CALCIUM SALT; &diams; CALCIUM DODECANOATE; &diams; LAURIC ACID, CALCIUM SALT","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",4696-56-4,4696-56-4,CALCIUM LAURATE,"&diams; CALCIUM LAURATE; &diams; DODECANOIC ACID, CALCIUM SALT; &diams; CALCIUM DODECANOATE; &diams; LAURIC ACID, CALCIUM SALT","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",,,,,,,172.863,,,,,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM LIGNOSULFONATE,"&diams; CALCIUM LIGNOSULFONATE; &diams; CALCIUM LIGNIN SULFONATE; &diams; LIGNIN CALCIUM SULFONATE; &diams; LIGNOSULFONIC ACID, CALCIUM SALT",SURFACE-ACTIVE AGENT,8061-52-7,8061-52-7,CALCIUM LIGNOSULFONATE,"&diams; CALCIUM LIGNOSULFONATE; &diams; CALCIUM LIGNIN SULFONATE; &diams; LIGNIN CALCIUM SULFONATE; &diams; LIGNOSULFONIC ACID, CALCIUM SALT",SURFACE-ACTIVE AGENT,,,,,,,172.715,175.105,176.170,176.180,176.210,,,,,,,,,,,,,,,,,,,,,,
food_substances,CALCIUM MYRISTATE,"&diams; CALCIUM MYRISTATE; &diams; TETRADECANOIC ACID, CALCIUM SALT; &diams; CALCIUM TETRADECANOATE; &diams; MYRISTIC ACID, CALCIUM SALT","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",15284-51-2,15284-51-2,CALCIUM MYRISTATE,"&diams; CALCIUM MYRISTATE; &diams; TETRADECANOIC ACID, CALCIUM SALT; &diams; CALCIUM TETRADECANOATE; &diams; MYRISTIC ACID, CALCIUM SALT","ANTICAKING AGENT OR FREE-FLOW AGENT,; EMULSIFIER OR EMULSIFIER SALT,; LUBRICANT OR RELEASE AGENT",,,,,,,172.863,178.2010,,,,,,,,,,,,,,,,,,,,,,,,,
