Downloaded from FDA Inventory of Food Contact Substances Listed in 21 CFR; http://www.hfpappexternal.fda.gov/scripts/fdcc/?set=IndirectAdditives; Last updated 5/4/2026; downloaded 8/2/2026.

"Consult the regulation(s) cited to see if your substance is authorized for your intended use."

CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
" 638-59-5"," MYRISTYL ACETATE",,,,,,,=T("178.3910"),,,,,,,,,,,,,,,,,,,,,,," MYRISTYL ACETATE"," TETRADECYL ACETATE",,,,,,,,,,,,,,,,,,
" 112-72-1"," MYRISTYL ALCOHOL",,,,,,,=T("172.864"),=T("175.105"),=T("175.300"),=T("176.180"),=T("176.200"),=T("176.210"),=T("177.1200"),=T("177.1390"),=T("178.3480"),,,,,,,,,,,,,,," MYRISTYL ALCOHOL"," ALCOHOL(C14)"," TETRADECYL ALCOHOL"," 1-TETRADECANOL"," C14 ALCOHOL"," FATTY ALCOHOL(C14)"," TETRADECANOL"," 1-HYDROXYTETRADECANE",,,,,,,,,,,,
" 977126-64-9"," NAPHTHA",=T("73.1"),,,,,,=T("175.105"),=T("176.200"),=T("176.210"),,,,,,,,,,,,,,,,,,,,," NAPHTHA, UNSPECIFIED ORIGIN",,,,,,,,,,,,,,,,,,,
" 3568-26-1"," 1-(3-HYDROXY-1-BUTYLIDENEIMINO)NAPHTHALENE",,,,,,,=T("177.2600"),,,,,,,,,,,,,,,,,,,,,,," 1-(3-HYDROXY-1-BUTYLIDENEIMINO)NAPHTHALENE"," ALDOL-ALPHA-NAPHTHYLAMINE"," 2-BUTANOL, 4-(1-NAPHTHALENYLIMINO)-"," 2-PROPANOL, 1-(N-1-NAPHTHYLFORMIMIDOYL)-"," 1-(N-1-NAPHTHYLFORMIMIDOYL)-2-PROPANOL"," 4-(1-NAPHTHALENYLIMINO)-2-BUTANOL",,,,,,,,,,,,,,
" 1141-38-4"," 2,6-NAPHTHALENEDICARBOXYLIC ACID",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," 2,6-NAPHTHALENEDICARBOXYLIC ACID",,,,,,,,,,,,,,,,,,,
" 25155-19-5"," NAPHTHALENE, MONOSULFONATED",,,,,,,=T("175.105"),=T("177.1210"),,,,,,,,,,,,,,,,,,,,,," NAPHTHALENESULFONIC ACID"," NAPHTHALENE, MONOSULFONATED"," NAPHTHALENEMONOSULFONIC ACID",,,,,,,,,,,,,,,,,
" 9084-06-4"," NAPHTHALENE SULFONIC ACID-FORMALDEHYDE CONDENSATE, SODIUM SALT",,,,,,,=T("175.105"),=T("175.300"),=T("176.170"),=T("176.180"),=T("177.1200"),=T("177.1210"),=T("177.1550"),=T("177.1650"),=T("177.2600"),=T("178.3400"),,,,,,,,,,,,,," POLY(FORMALDEHYDE-CO-NAPHTHALENESULFONIC ACID), SODIUM SALT"," FORMALDEHYDE-NAPHTHALENESULFONIC ACID COPOLYMER, SODIUM SALT"," NAPHTHALENESULFONIC ACID-FORMALDEHYDE COPOLYMER, SODIUM SALT"," NAPHTHALENESULFONIC ACID, POLYMER WITH FORMALDEHYDE, SODIUM SALT"," NAPHTHALENESULFONIC ACID-FORMALDEHYDE CONDENSATE, SODIUM SALT",,,,,,,,,,,,,,,
" 135-19-3"," BETA-NAPHTHOL",,,,,,,=T("176.180"),=T("176.200"),=T("176.210"),,,,,,,,,,,,,,,,,,,,," 2-NAPHTHOL"," naphthol, beta-"," 2-naphthalenol"," C.I. 37500"," C.I. azoic coupling component 1"," azoic coupling component 1"," C.I. developer 5"," developer 5"," 2-hydroxynaphthalene"," isonaphthol"," hydroxynaphthalene, beta-"," naphthyl alcohol, beta-",,,,,,,,
" 25168-10-9"," NAPHTHYLAMINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," NAPHTHYLAMINE"," AMINONAPHTHALENE"," NAPHTHALENAMINE",,,,,,,,,,,,,,,,,
" 134-32-7"," 1-NAPHTHYLAMINE",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," 1-NAPHTHYLAMINE"," 1-NAPHTHALENAMINE"," C.I. 37265"," ALPHA-NAPHTHYLAMINE"," 1-AMINONAPHTHALENE"," C.I. AZOIC DIAZO COMPONENT 114"," AZOIC DIAZO COMPONENT 114"," FAST GARNET BASE B"," NAPHTHYLAMINE, ALPHA-",,,,,,,,,,,
" 26896-20-8"," NEODECANOIC ACID",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," NEODECANOIC ACID"," TRIALKYLACETIC ACID, C10 AVG."," TRIALKYL(C8 TOTAL)ACETIC ACID",,,,,,,,,,,,,,,,,
" 126-30-7"," NEOPENTYL GLYCOL",,,,,,,=T("175.105"),=T("175.260"),=T("175.300"),=T("175.320"),=T("177.1390"),=T("177.1680"),=T("177.2420"),,,,,,,,,,,,,,,,," NEOPENTYL GLYCOL"," 2,2-DIMETHYL-1,3-DIHYDROXYPROPANE"," 2,2-DIMETHYL-1,3-PROPANEDIOL"," 1,3-PROPANEDIOL, 2,2-DIMETHYL-"," DIMETHYLOLPROPANE"," 2,2-DIMETHYLTRIMETHYLENE GLYCOL"," 2,2-BIS(HYDROXYMETHYL)PROPANE",,,,,,,,,,,,,
" 7440-02-0"," NICKEL",,,,,,,=T("172.864"),=T("176.180"),=T("184.1537"),,,,,,,,,,,,,,,,,,,,," NICKEL"," RANEY NICKEL",,,,,,,,,,,,,,,,,,
" 8007-18-9"," NICKEL ANTIMONY TITANIUM YELLOW RUTILE",,,,,,,=T("178.3297"),,,,,,,,,,,,,,,,,,,,,,," C.I. PIGMENT YELLOW 53"," ANTIMONY NICKEL TITANIUM OXIDE YELLOW"," C.I. 77788"," NICKEL ANTIMONY TITANIUM YELLOW RUTILE"," PIGMENT YELLOW 53"," RUTILE, NICKEL ANTIMONY TITANIUM YELLOW",,,,,,,,,,,,,,
" 7697-37-2"," NITRIC ACID",,,,,,,=T("175.105"),=T("176.170"),=T("178.1010"),,,,,,,,,,,,,,,,,,,,," NITRIC ACID"," AZOTIC ACID"," HYDROGEN NITRATE"," NITRIC ACID (HONNO2)"," NITRYL HYDROXIDE",,,,,,,,,,,,,,,
" 9005-98-5"," NITRILE RUBBER",,,,,,,=T("177.1480"),,,,,,,,,,,,,,,,,,,,,,," NITRILE RUBBER"," ACRYLONITRILE-BUTADIENE RUBBER"," RUBBER, NITRILE"," NBR RUBBER"," ACRYLONITRILE-BUTADIENE SYNTHETIC RUBBER",,,,,,,,,,,,,,,
" 2235-43-0"," NITRILOTRIS (METHYLENE-PHOSPHONIC ACID), PENTASODIUM SALT",,,,,,,=T("176.170"),,,,,,,,,,,,,,,,,,,,,,," PENTASODIUM AMINOTRIS(METHYLENEPHOSPHONATE)"," PENTASODIUM NITRILOTRIS(METHYLENEPHOSPHONATE)"," PHOSPHONIC ACID, (NITRILOTRIS(METHYLENE))TRIS-, PENTASODIUM SALT"," PENTASODIUM (NITRILOTRIS(METHYLENE))TRIS(PHOSPHONATE)"," phosphonic acid, (nitrilotris(methylene))tri-, pentasodium salt"," PENTASODIUM (NITRILOTRIS(METHYLENE))TRIPHOSPHONATE"," phosphonic acid, P,P',P''-(nitrilotris(methylene))tris-, sodium salt (1:5)"," sodium P,P',P''-(nitrilotris(methylene))tris(phosphonate) (5:1)"," pentasodium P,P',P''-(nitrilotris(methylene))tris(phosphonate)",,,,,,,,,,,
" 86-00-0"," 2-NITROBIPHENYL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 2-NITROBIPHENYL"," NITROBIPHENYL, O-",,,,,,,,,,,,,,,,,,
" 92-93-3"," 4-NITROBIPHENYL",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," 4-NITROBIPHENYL"," 4-NITRODIPHENYL"," NITROBIPHENYL, P-"," NITROBIPHENYL, MU-"," 1,1'-BIPHENYL, 4-NITRO-"," 4-NITRO-1,1'-BIPHENYL"," BIPHENYL, 4-NITRO-"," 1-NITRO-4-PHENYLBENZENE"," 4-PHENYLNITROBENZENE",,,,,,,,,,,
" 32815-96-6"," 2-NITROBUTYL BROMOACETATE",,,,,,,=T("176.300"),,,,,,,,,,,,,,,,,,,,,,," 2-NITROBUTYL BROMOACETATE"," ACETIC ACID, BROMO-, 2-NITROBUTYL ESTER"," 1-BROMOACETOXY-2-NITROBUTANE",,,,,,,,,,,,,,,,,
" 9004-70-0"," NITROCELLULOSE",,,,,,,=T("175.105"),=T("175.300"),=T("176.170"),=T("177.1200"),=T("179.45"),=T("181.30"),,,,,,,,,,,,,,,,,," NITROCELLULOSE"," CELLULOSE, NITRATE"," PYROXYLIN"," CELLULOSE NITRATE",,,,,,,,,,,,,,,,
" 7727-37-9"," NITROGEN",,,,,,,=T("177.1615"),=T("184.1540"),,,,,,,,,,,,,,,,,,,,," 169.115 ,  169.140 ,  169.150"," NITROGEN",,,,,,,,,,,,,,,,,,,
" 79-46-9"," 2-NITROPROPANE",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," 2-NITROPROPANE"," PROPANE, 2-NITRO-"," ISONITROPROPANE"," DIMETHYLNITROMETHANE",,,,,,,,,,,,,,,,
" 102-96-5"," BETA-NITROSTYRENE",,,,,,,=T("176.170"),=T("176.180"),,,,,,,,,,,,,,,,,,,,,," NITROSTYRENE, BETA",,,,,,,,,,,,,,,,,,,
" 112-05-0"," NONANOIC ACID",,,,,,,=T("172.515"),=T("173.315"),=T("178.1010"),,,,,,,,,,,,,,,,,,,,," PELARGONIC ACID"," NONANOIC ACID"," NONYLIC ACID"," NONOIC ACID"," 1-OCTANECARBOXYIC ACID",,,,,,,,,,,,,,,
" 26027-38-3"," NONOXYNOL",,,,,,,=T("175.105"),=T("176.180"),=T("176.210"),=T("178.1010"),,,,,,,,,,,,,,,,,,,," NONOXYNOL"," PEG 4-nonylphenyl ether"," 4-NONYLPHENOL, ETHOXYLATED"," 4-NONYLPHENYL PEG ETHER"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE)"," PEG P-NONYLPHENYL ETHER"," POLY(OXY-1,2-ETHANEDIYL), ALPHA-(4-NONYLPHENYL)-OMEGA-HYDROXY-"," GLYCOLS, POLYETHYLENE, MONO(P-NONYLPHENYL) ETHER"," POLYETHYLENE GLYCOL P-NONYLPHENYL ETHER"," PHENOL, P-NONYL-, MONOETHER WITH POLYETHYLENE GLYCOL"," NONYLPHENOL, P-, ETHOXYLATED"," ALPHA-(4-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXY-1,2-ETHANEDIYL)",,,,,,,,
" 977045-05-8"," NONOXYNOL 6-9 PHOSPHATE",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 6-9 PHOSPHATE"," PEG-6-9 NONYLPHENYL ETHER PHOSPHATE",,,,,,,,,,,,,,,,,,
" 25154-52-3"," NONYLPHENOL",,,,,,,=T("176.180"),=T("176.200"),=T("176.210"),=T("177.1200"),,,,,,,,,,,,,,,,,,,," NONYLPHENOL"," PHENOL, NONYL-",,,,,,,,,,,,,,,,,,
" 164907-73-7"," 4-NONYLPHENOL-FORMALDEHYDE-1-DODECANETHIOL REACTION PRODUCT",,,,,,,=T("178.2010"),,,,,,,,,,,,,,,,,,,,,,," 1-DODECANETHIOL-FORMALDEHYDE-4-NONYLPHENOL REACTION PRODUCT"," FORMALDEHYDE, REACTION PRODUCTS WITH 1-DODECANETHIOL AND 4-NONYLPHENOL"," 4-NONYLPHENOL-FORMALDEHYDE-1-DODECANETHIOL REACTION PRODUCT",,,,,,,,,,,,,,,,,
" 104-40-5"," NONYLPHENOL, P-",,,,,,,=T("175.300"),=T("178.2010"),,,,,,,,,,,,,,,,,,,,,," 4-NONYLPHENOL"," NONYLPHENOL, P-"," PHENOL, 4-NONYL-"," PHENOL, P-NONYL-",,,,,,,,,,,,,,,,
" 977078-58-2"," NONYLPHENOL POLYETHYLENE OXIDE (9-12 MOLES)",,,,,,,=T("176.300"),=T("178.1010"),,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 9-12"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-12 MOLES ETHYLENE OXIDE)",,,,,,,,,,,,,,,,,,
" 31691-97-1"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT",,,,,,,=T("175.105"),=T("176.180"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,," AMMONIUM NONOXYNOL SULFATE"," AMMONIUM ALPHA-SULFO-OMEGA-(4-NONYLPHENOXY)POLY(OXY-1,2-ETHANEDIYL)"," GLYCOLS, POLYETHYLENE, MONO(HYDROGEN SULFATE), P-NONYLPHENYL ETHER, AMMONIUM SALT"," NONOXYNOL AMMONIUM SULFATE"," PEG NONYLPHENYL ETHER AMMONIUM SULFATE"," POLYETHYLENE GLYCOL MONO(P-NONYLPHENYL) ETHER AMMONIUM SULFATE"," POLY(OXY-1,2-ETHANEDIYL), ALPHA-SULFO-OMEGA-(4-NONYLPHENOXY)-, AMMONIUM SALT"," PHENOL, P-NONYL-, MONOETHER WITH POLYETHYLENE GLYCOL MONO(HYDROGEN SULFATE) AMMONIUM SALT",,,,,,,,,,,,
" 977090-58-6"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-13 MOLES)",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 9-13"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-13 MOLES ETHYLENE OXIDE)"," PEG-9-13 P-NONYLPHENYL ETHER",,,,,,,,,,,,,,,,,
" 977085-34-9"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (11 MOLES)",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 11"," PEG-11 NONYLPHENYL ETHER"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (11 MOLES ETHYLENE OXIDE)",,,,,,,,,,,,,,,,,
" 977049-63-0"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (30-50 MOLES)",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 30-50"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (30-50 MOLES ETHYLENE OXIDE)"," PEG-30-50 4-NONYLPHENYL ETHER",,,,,,,,,,,,,,,,,
" 977168-92-5"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE), MW 748",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 4-12"," PEG-4-12 NONYLPHENYL ETHER"," POLYOXYETHYLENE (4-12) NONYLPHENYL ETHER"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (MAX. AVG. MW 748)",,,,,,,,,,,,,,,,
" 977045-40-1"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE (50MOLES ETHYLENE OXIDE)",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 50 PHOSPHATE"," PEG-50 NONYLPHENYL ETHER PHOSPHATE",,,,,,,,,,,,,,,,,,
" 977093-75-6"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT (30 MOLES ETHYLENE OXIDE)",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," AMMONIUM NONOXYNOL 30 SULFATE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT (POLY(OXYETHYLENE) 30 MOLES)"," NONOXYNOL 30 AMMONIUM SULFATE",,,,,,,,,,,,,,,,,
" 977093-70-1"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT (9 MOLES ETHYLENE OXIDE)",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," AMMONIUM NONOXYNOL 9 SULFATE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT (POLY(OXYETHYLENE) 9 MOLES)"," NONOXYNOL 9 AMMONIUM SULFATE",,,,,,,,,,,,,,,,,
" 977097-26-9"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (45-55 MOLES)MONO- AND DIHYDROGEN PHOSPHATE ESTERS",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 45-55 MONO- AND DIHYDROGEN PHOSPHATE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) MONO- AND DIHYDROGEN PHOSPHATE (45-55 MOLES POLY(OXYETHYLENE))",,,,,,,,,,,,,,,,,,
" 977097-24-7"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (5.5-6.5 MOLES) MONO- AND DIHYDROGEN PHOSPHATE ESTERS",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 6 MONO- AND DIHYDROGEN PHOSPHATES",,,,,,,,,,,,,,,,,,,
" 30416-77-4"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (4 MOLES) SULFATE, AMMONIUM SALT",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," AMMONIUM NONOXYNOL 4 SULFATE"," AMMONIUM NONYLPHENOXYPOLYETHOXY-4 SULFATE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, AMMONIUM SALT (POLY(OXYETHYLENE) 4 MOLES)"," AMMONIUM 2-(2-(2-(2-(4-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)ETHANOL HYDROGEN SULFATE"," AMMONIUM 2-(2-(2-(2-(P-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)ETHANOL HYDROGEN SULFATE"," ETHANOL, 2-(2-(2-(2-(4-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)-, HYDROGEN SULFATE, AMMONIUM SALT"," ETHANOL, 2-(2-(2-(2-(P-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)-, HYDROGEN SULFATE AMMONIUM SALT"," NONOXYNOL 4 SULFATE, AMMONIUM SALT"," NONOXYNOL 4 AMMONIUM SULFATE",,,,,,,,,,,
" 129-64-6"," 5-NORBORNENE-2,3-DICARBOXYLIC ANHYDRIDE, ENDO-CIS-",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," 5-NORBORNENE-2,3-DICARBOXYLIC ANHYDRIDE, ENDO-CIS-"," BICYCLO(2.2.1)HEPT-5-ENE-2,3-DICARBOXYLIC ANHYDRIDE, ENDO-CIS"," CARBIC ANHYDRIDE"," 3,6-ENDOMETHYLENE-DELTA4-TETRAHYDROPHTHALIC ANHYDRIDE"," 3A,4,7,7A-TETRAHYDRO-4,7-METHANOISOBENZOFURAN-1,3-DIONE, (3AALPHA,4ALPHA,7ALPHA,7AALPHA)-"," 5-NORBORNENE-2,3-DICARBOXYLIC ANHYDRIDE, CIS-ENDO-"," 4,7-METHANOISOBENZOFURAN-1,3-DIONE, 3A,4,7,7A-TETRAHYDRO-, (3AALPHA,4ALPHA,7ALPHA,7AALPHA)-"," InChI=1S/C9H8O3/c10-8-6-4-1-2-5(3-4)7(6)9(11)12-8/h1-2,4-7H,3H2/t4-,5-,"," InChIKey: KNDQHSIWLOJIGP-ZTYPAOSTSA-N"," 4,7-methanoisobenzofuran-1,3-dione, 3a,4,7,7a-tetrahydro-, (3aR,4S,7R,7aS)-rel-"," 3a,4,7,7a-tetrahydro-4,7-methanoisobenzofuran-1,3-dione, (3aR,4S,7R,7aS)-rel-"," NADIC ANHYDRIDE",,,,,,,,
" 500-38-9"," NORDIHYDROGUAIARETIC ACID--PROHIBITED WITH EXCEPTIONS",,,,,,,=T("175.300"),=T("177.1010"),=T("181.24"),,,,,,,,,,,,,,,,,,,=T("189.165"),," NORDIHYDROGUAIARETIC ACID"," DIHYDRONORGUAIARETIC ACID"," NDGA"," NORHYDROGUAIARETIC ACID"," PYROCATECHOL, 4,4'-(2,3-DIMETHYLTETRAMETHYLENE)DI-"," 2,3-DIMETHYL-1,4-BIS(3,4-DIHYDROXYPHENYL)BUTANE"," 1,2-BENZENEDIOL, 4,4'-(2,3-DIMETHYL-1,4-BUTANEDIYL)BIS-"," 4,4'-(2,3-DIMETHYLTETRAMETHYLENE)DIPYROCATECHOL"," 4,4'-(2,3-DIMETHYL-1,4-BUTANEDIYL)BIS(1,2-BENZENEDIOL)",,,,,,,,,,,
" 63428-83-1"," NYLON",,,,,,,=T("175.360"),=T("177.1200"),=T("177.1500"),=T("177.2260"),=T("177.2600"),,,,,,,,,,,,,,,,,,," NYLON"," POLYAMIDE RESIN"," POLYAMIDES"," AMIDE POLYMER"," NYLON RESIN",,,,,,,,,,,,,,,
" 25035-04-5"," NYLON 11",,,,,,,=T("177.1200"),=T("177.1500"),=T("179.45"),,,,,,,,,,,,,,,,,,,,," NYLON 11"," POLY(IMINO(1-OXO-1,11-UNDECANEDIYL))"," POLY(11-AMINOUNDECANOIC ACID)"," POLY(IMINOCARBONYLDECAMETHYLENE)"," 11-AMINOUNDECANOIC ACID HOMOPOLYMER, SRU",,,,,,,,,,,,,,,
" 24937-16-4"," NYLON 12",,,,,,,=T("175.300"),=T("177.1200"),=T("177.1500"),,,,,,,,,,,,,,,,,,,,," NYLON 12"," LAUROLACTAM POLYMER, SRU"," POLYLAUROLACTAM, SRU"," OMEGA-LAUROLACTAM HOMOPOLYMER"," POLY(OMEGA-LAUROLACTAM), SRU"," POLY(OMEGA-DODECALACTAM), SRU"," NYLON 12, SRU"," POLYAMIDE 12"," POLY(IMINO(1-OXO-1,12-DODECANEDIYL))"," POLY(IMINOCARBONYLUNDECAMETHYLENE)"," AZACYCLOTRIDECAN-2-ONE HOMOPOLYMER, SRU",,,,,,,,,
" 50327-22-5"," NYLON 46",,,,,,,=T("177.1200"),=T("177.1500"),,,,,,,,,,,,,,,,,,,,,," NYLON 46"," 1,4-BUTANEDIAMINE-ADIPIC ACID COPOLYMER"," HEXANEDIOIC ACID, POLYMER WITH 1,4-BUTANEDIAMINE"," POLY(IMINO-1,4-BUTANEDIYLIMINO(1,6-DIOXO-1,6-HEXANEDIYL))"," POLY(TETRAMETHYLENEADIPAMIDE)"," POLY(ADIPIC ACID-CO-1,4-BUTANEDIAMINE), SRU",,,,,,,,,,,,,,
" 25038-54-4"," NYLON 6",,,,,,,=T("177.1200"),=T("177.1500"),=T("179.45"),,,,,,,,,,,,,,,,,,,,," NYLON 6"," POLY(EPSILON-CAPROAMIDE)"," POLY(EPSILON-CAPROLACTAM)"," POLYIMINOCAPROYL"," POLYCAPROLACTAM"," POLICAPRAM"," POLY(IMINO(1-OXO-1,6-HEXANEDIYL))"," POLY(IMINOCARBONYLPENTAMETHYLENE)",,,,,,,,,,,,
" 9008-66-6"," NYLON 610",,,,,,,=T("177.1500"),,,,,,,,,,,,,,,,,,,,,,," NYLON 610"," POLYHEXAMETHYLENE SEBACAMIDE"," NYLON 6/10",,,,,,,,,,,,,,,,,
" 24936-74-1"," NYLON 612",,,,,,,=T("177.1200"),=T("177.1500"),,,,,,,,,,,,,,,,,,,,,," NYLON 612"," HEXAMETHYLENEDIAMINE-DODECANEDIOIC ACID COPOLYMER, SRU"," POLY(IMINO-1,6-HEXANEDIYLIMINO(1,12-DIOXO-1,12-DODECANEDIYL))"," POLY(IMINOHEXAMETHYLENEIMINODEDECANEDIOYL)"," DODECANEDIOIC ACID-HEXAMETHYLENEDIAMINE COPOLYMER, SRU",,,,,,,,,,,,,,,
" 32131-17-2"," NYLON 66",,,,,,,=T("177.1200"),=T("177.1500"),=T("177.2355"),,,,,,,,,,,,,,,,,,,,," NYLON 66"," POLY(HEXAMETHYLENEADIPAMIDE)"," HEXAMETHYLENEADIPAMIDE POLYMER"," POLYHEXAMETHYLENEADIPAMIDE"," NYLON 6/6"," POLY(IMINO(1,6-DIOXO-1,6-HEXANEDIYL)IMINO-1,6-HEXANEDIYL)"," 1,8-DIAZACYCLOTETRADECANE-2,7-DIONE HOMOPOLYMER, SRU",,,,,,,,,,,,,
" 24993-04-2"," NYLON 6/66",,,,,,,=T("177.1200"),=T("177.1395"),=T("177.1500"),=T("177.2470"),,,,,,,,,,,,,,,,,,,," NYLON 6/66"," NYLON 6-NYLON 66 COPOLYMER"," NYLON 66-EPSILON-CAPROLACTAM COPOLYMER"," HEXANEDIOIC ACID, POLYMER WITH HEXAHYDRO-2H-AZEPIN-2-ONE AND 1,6-HEXANEDIAMINE"," POLY(ADIPIC ACID-CO-CAPROLACTAM-CO-HEXAMETHYLENEDIAMINE)"," POLY(HEXAHYDRO-2H-AZEPIN-2-ONE-CO-1,6-HEXANEDIAMINE-CO-HEXANEDIOIC ACID)",,,,,,,,,,,,,,
" 25776-72-1"," NYLON 66T",,,,,,,=T("177.1200"),=T("177.1500"),,,,,,,,,,,,,,,,,,,,,," NYLON 66T"," POLY(HEXAMETHYLENEADIPAMIDE-CO-HEXAMETHYLENETEREPHTHALAMIDE)"," HEXAMETHYLENE ADIPAMIDE-HEXAMETHYLENE TEREPHTHALAMIDE COPOLYMER"," HEXAMETHYLENEDIAMINE ADIPATE-HEXAMETHYLENEDIAMINE TEREPHTHALATE COPOLYMER"," 1,4-BENZENEDICARBOXYLIC ACID, POLYMER WITH 1,6-HEXANEDIAMINE AND HEXANEDIOIC ACID"," POLY(ADIPIC ACID-CO-HEXAMETHYLENEDIAMINE-CO-TEREPHTHALIC ACID)"," POLY(1,4-BENZENEDICARBOXYLIC ACID-CO-1,6-HEXANEDIAMINE-CO-HEXANEDIOIC ACID)",,,,,,,,,,,,,
" 25750-23-6"," NYLON 6I/6T",,,,,,,=T("177.1200"),=T("177.1500"),,,,,,,,,,,,,,,,,,,,,," NYLON 6I/6T"," HEXAMETHYLENETEREPHTHALAMIDE-HEXAMETHYLENEISOPHTHALAMIDE POLYMER"," 1,3-BENZENEDICARBOXYLIC ACID-1,4-BENZENEDICARBOXYLIC ACID-1,6-HEXANEDIAMINE COPOLYMER"," POLY(HEXAMETHYLENEDIAMINE-CO-ISOPHTHALIC ACID-CO-TEREPHTHALIC ACID)"," 1,3-BENZENEDICARBOXYLIC ACID, POLYMER WITH 1,4-BENZENEDICARBOXYLIC ACID AND 1,6-HEXANEDIAMINE"," ISOPHTHALIC ACID, POLYAMIDE WITH 1,6-HEXANEDIAMINE AND TEREPHTHALIC ACID"," POLY(1,3-BENZENEDICARBOXYLIC ACID-CO-1,4-BENZENEDICARBOXYLIC ACID-CO-1,6-HEXANEDIAMINE)",,,,,,,,,,,,,
